bedrooms,bathrooms,square_feet,location,year_built,garage,has_pool,property_type,num_floors,has_basement,price,price_category
3,4,1762,Manhattan,2020,1,0,Apartment,3,1,864631,Medium
6,3,1561,Staten Island,1997,0,1,House,1,1,829573,Medium
5,1,3471,Manhattan,2017,1,1,House,2,1,1202208,High
6,1,2220,Staten Island,1996,1,1,Condo,3,0,891195,Medium
3,3,2135,Bronx,2004,0,1,Condo,3,0,763875,Low
3,3,848,Queens,1996,1,1,Condo,1,1,650839,Low
4,2,2486,Queens,2008,1,0,Condo,3,1,895644,Medium
3,3,3392,Harlem,1987,1,0,Condo,2,1,1017596,High
1,3,2955,Queens,2008,1,1,House,2,1,874867,Medium
3,2,1172,Brooklyn,1994,0,0,House,2,1,679051,Low
4,4,2408,Staten Island,2020,0,0,Apartment,3,0,821443,Medium
6,2,3890,Manhattan,2012,0,0,Condo,1,0,1196643,High
3,4,1397,Brooklyn,1989,0,1,House,2,1,839506,Medium
5,4,1600,Brooklyn,2016,0,1,House,3,0,925574,Medium
5,4,1360,Manhattan,1990,1,0,Apartment,1,0,860511,Medium
5,2,892,Bronx,2014,1,1,Apartment,3,1,702211,Low
6,2,3057,Queens,2013,1,0,House,2,0,1085762,High
2,1,797,Bronx,2011,0,0,Apartment,3,1,451893,Low
5,4,679,Bronx,2001,0,1,House,2,1,742852,Low
5,2,2008,Queens,1983,0,1,Apartment,2,1,841383,Medium
2,1,736,Bronx,1981,0,0,House,2,1,460866,Low
6,4,812,Brooklyn,2012,1,0,House,2,0,823695,Medium
5,2,2462,Harlem,1988,0,1,House,3,0,948494,High
4,2,1218,Manhattan,2014,0,1,Condo,3,0,799142,Medium
6,2,1559,Harlem,2017,1,0,Condo,1,0,792992,Medium
5,3,3878,Brooklyn,2010,0,1,House,1,1,1220199,High
5,1,3804,Harlem,1993,0,1,Apartment,1,0,1069796,High
2,2,2813,Brooklyn,2010,0,1,Condo,1,0,882651,Medium
4,3,3077,Staten Island,2012,0,0,Condo,2,1,935927,Medium
6,1,3851,Queens,1995,1,1,Condo,2,1,1178059,High
3,1,2768,Queens,1999,0,0,Condo,3,1,816059,Medium
1,3,3845,Harlem,1993,1,1,Apartment,3,0,998657,High
4,1,2978,Brooklyn,2014,1,0,Apartment,1,1,921611,Medium
3,3,3739,Queens,2012,0,0,Condo,3,0,1050199,High
4,4,2322,Staten Island,2008,0,0,Condo,3,1,838491,Medium
3,2,1761,Harlem,1987,1,1,Apartment,3,1,776099,Medium
3,3,2489,Manhattan,2013,0,0,Apartment,2,0,886873,Medium
4,1,2640,Bronx,1993,0,1,Apartment,1,1,815376,Medium
2,1,3979,Queens,1993,0,0,House,1,0,925644,Medium
4,4,3909,Brooklyn,1994,0,0,Apartment,3,1,1135627,High
4,4,2153,Queens,2021,0,0,Condo,3,1,884303,Medium
3,4,1699,Brooklyn,1999,0,0,Apartment,2,0,754349,Low
1,4,3822,Harlem,2007,1,0,Condo,2,0,985617,High
3,4,3267,Harlem,1983,0,1,House,3,0,1085345,High
5,2,2288,Bronx,1986,1,1,Condo,2,1,922594,Medium
4,3,3987,Queens,1981,1,0,Apartment,2,1,1140501,High
6,4,636,Bronx,1988,1,1,House,3,0,799116,Medium
4,4,3611,Brooklyn,2002,0,0,House,3,1,1150220,High
2,2,1444,Staten Island,2015,1,1,Apartment,2,0,564846,Low
6,3,2281,Staten Island,1991,1,0,House,3,1,976788,High
3,4,3797,Manhattan,2002,1,1,Condo,1,1,1206296,High
2,3,3444,Brooklyn,2010,0,1,Apartment,2,0,960196,High
4,3,2243,Brooklyn,2021,1,1,House,2,1,989833,High
3,2,2933,Brooklyn,1990,1,0,Condo,2,0,927040,Medium
3,2,1863,Harlem,1980,0,1,Condo,1,0,743595,Low
5,4,3534,Harlem,1992,0,1,House,2,0,1165501,High
5,1,2867,Staten Island,2018,1,0,Apartment,3,0,911042,Medium
1,2,2643,Staten Island,2008,1,1,Condo,1,0,740620,Low
5,3,3678,Staten Island,1985,0,0,House,1,0,1075668,High
6,3,815,Queens,2010,0,1,Apartment,1,1,743196,Low
3,4,1280,Queens,1988,0,0,Apartment,1,0,651286,Low
5,4,2940,Staten Island,1997,1,0,Condo,3,0,1019498,High
1,4,2412,Bronx,1982,0,0,Apartment,1,1,689140,Low
4,3,2107,Queens,2011,1,0,Condo,2,0,827572,Medium
6,2,2690,Harlem,1982,1,0,Apartment,1,0,946949,High
5,1,3978,Queens,2009,0,0,Condo,1,1,1093952,High
3,2,1716,Queens,1985,1,0,House,1,0,680197,Low
4,1,1892,Queens,2006,1,0,Apartment,1,1,725118,Low
3,2,2244,Manhattan,1981,1,1,Condo,2,0,881212,Medium
4,4,3340,Queens,1999,0,1,Apartment,2,1,1071833,High
6,3,1838,Bronx,1996,0,1,House,1,0,929156,Medium
3,1,1558,Manhattan,2012,1,1,Apartment,1,0,758056,Low
5,2,2761,Harlem,1996,0,0,House,2,0,969919,High
5,3,3856,Harlem,2016,0,1,Apartment,1,1,1187445,High
1,1,3568,Queens,2008,0,0,Apartment,2,1,811811,Medium
4,1,1748,Brooklyn,1988,0,1,House,3,0,832068,Medium
1,3,3776,Manhattan,1983,0,0,House,3,0,1002756,High
2,4,2884,Harlem,2019,0,0,Condo,1,0,836501,Medium
5,3,3300,Queens,1992,0,1,Condo,3,1,1092229,High
4,4,2428,Bronx,1985,1,0,House,3,1,902940,Medium
6,2,757,Staten Island,1988,0,0,Apartment,2,0,596882,Low
1,2,1507,Harlem,2005,0,0,House,2,1,619419,Low
6,3,2128,Queens,2018,0,1,Condo,3,0,945175,High
6,4,3608,Brooklyn,2020,0,1,Condo,1,1,1246944,High
6,2,3945,Bronx,2021,1,1,Apartment,1,0,1152962,High
1,4,3500,Harlem,1993,0,1,Condo,1,0,980313,High
2,4,1740,Manhattan,2013,1,1,Apartment,3,0,848580,Medium
1,4,3533,Bronx,1983,0,1,House,3,0,964839,High
3,3,2159,Queens,2000,0,0,Apartment,1,0,728080,Low
5,4,2707,Harlem,2010,0,1,Condo,3,1,1098209,High
1,3,3048,Harlem,2022,0,1,Condo,1,1,888028,Medium
1,2,2497,Brooklyn,2000,1,1,Condo,2,0,793760,Medium
2,2,1427,Harlem,2022,0,0,Condo,2,0,608475,Low
3,1,2400,Bronx,2008,0,1,Apartment,1,1,712623,Low
1,1,1803,Harlem,2003,1,0,Apartment,3,1,659525,Low
5,2,3903,Bronx,1995,1,0,Apartment,2,1,1116485,High
5,4,3123,Staten Island,1988,1,0,Apartment,1,0,981832,High
1,4,3302,Staten Island,2000,1,0,House,1,1,853691,Medium
6,2,1444,Queens,1981,1,1,Apartment,3,0,831698,Medium
6,2,3571,Manhattan,1981,1,1,Apartment,3,1,1283140,High
3,1,1868,Manhattan,2016,0,1,Apartment,2,0,768458,Medium
5,4,1237,Brooklyn,2016,0,0,Condo,1,0,778996,Medium
6,2,1248,Queens,1984,0,0,Apartment,1,0,734863,Low
5,1,2860,Manhattan,1985,1,0,House,1,1,1073059,High
3,1,2229,Harlem,1987,0,1,Apartment,2,1,748100,Low
3,4,1589,Bronx,2011,1,0,House,2,0,725441,Low
6,1,1403,Queens,2016,0,1,Condo,2,0,777831,Medium
1,1,727,Bronx,1992,0,0,Condo,1,1,380491,Low
4,3,1551,Brooklyn,1982,0,1,Apartment,3,1,858826,Medium
2,2,2864,Harlem,1988,0,1,House,1,0,873588,Medium
4,4,3358,Queens,1983,0,0,Condo,3,0,1093437,High
4,2,619,Harlem,2007,1,1,House,2,0,660846,Low
5,3,2381,Harlem,2019,1,0,Condo,1,1,966126,High
3,4,3731,Harlem,1995,0,1,Condo,3,0,1088619,High
5,2,1274,Brooklyn,1990,1,1,House,1,0,810286,Medium
6,1,3361,Staten Island,1998,0,0,House,1,1,1001494,High
2,4,1338,Brooklyn,2021,0,0,Apartment,1,1,637224,Low
6,3,3800,Harlem,2001,0,1,Condo,1,1,1211647,High
1,1,1156,Staten Island,2018,1,0,House,2,0,443924,Low
2,3,2844,Queens,1991,0,1,Apartment,2,1,873700,Medium
5,1,3583,Bronx,2009,1,1,House,3,0,1098727,High
5,2,3325,Bronx,2019,1,1,Condo,2,0,1104445,High
6,2,1103,Bronx,2021,0,1,House,2,1,787871,Medium
5,2,1870,Brooklyn,1984,1,1,Apartment,2,0,914963,Medium
5,3,1337,Queens,2016,0,1,House,2,0,820974,Medium
4,4,1391,Queens,2011,0,0,House,3,1,750371,Low
1,2,3931,Staten Island,2013,1,0,House,2,1,941852,High
4,3,1970,Queens,1991,1,1,House,2,0,867826,Medium
5,1,796,Bronx,2022,0,0,Apartment,3,0,584467,Low
3,2,1730,Queens,1981,1,1,Condo,2,0,740234,Low
4,1,3428,Staten Island,1986,0,1,Condo,3,1,996072,High
5,2,1343,Queens,2011,0,0,Condo,2,1,731486,Low
5,1,2236,Queens,2019,1,0,Apartment,2,1,836341,Medium
1,3,1783,Bronx,2014,0,0,Apartment,1,0,511518,Low
6,2,3069,Queens,1985,1,0,House,3,0,1124043,High
2,3,2230,Brooklyn,2001,0,0,Condo,3,0,762000,Low
4,3,2551,Staten Island,2004,0,1,Condo,1,1,868408,Medium
4,1,3878,Staten Island,1992,0,1,Condo,3,1,1051518,High
4,2,2638,Staten Island,2002,0,0,Apartment,3,1,865333,Medium
5,4,1936,Queens,1988,1,0,House,3,0,929119,Medium
1,4,3079,Brooklyn,2021,0,0,House,1,0,915036,Medium
5,3,1525,Harlem,2016,0,0,Condo,3,0,773194,Medium
5,1,834,Harlem,2016,1,1,Apartment,2,1,690667,Low
6,1,2974,Staten Island,2009,0,0,Apartment,2,0,935281,Medium
3,1,3581,Manhattan,1999,1,0,House,3,0,1065793,High
1,2,1078,Harlem,2017,0,1,House,1,0,520384,Low
4,2,3075,Harlem,1995,1,0,Apartment,2,1,955108,High
2,1,1265,Bronx,2001,0,0,Apartment,2,1,523312,Low
4,4,1723,Manhattan,2017,1,0,Apartment,2,0,897333,Medium
5,4,3909,Manhattan,1989,0,1,House,1,0,1290465,High
1,2,3778,Staten Island,1999,1,1,House,3,0,922404,Medium
1,1,3505,Manhattan,2020,1,0,House,2,0,959600,High
1,4,1987,Manhattan,1981,0,1,Condo,2,0,836054,Medium
3,4,1241,Harlem,1982,1,1,Apartment,3,1,744907,Low
4,2,3458,Brooklyn,2021,0,1,Condo,3,1,1097001,High
3,2,2116,Bronx,1987,0,1,Apartment,2,0,724684,Low
6,4,3714,Queens,1988,1,0,Apartment,2,0,1191732,High
2,1,1174,Staten Island,2007,0,1,Condo,2,1,538316,Low
6,4,3744,Harlem,2000,0,1,House,1,0,1235129,High
5,4,2321,Harlem,2012,1,1,Condo,3,1,1051065,High
3,1,1618,Staten Island,2013,0,1,Apartment,1,0,571452,Low
3,2,1927,Manhattan,1983,1,1,House,1,1,886159,Medium
6,1,3676,Queens,2004,1,1,Condo,1,0,1116764,High
5,1,3450,Harlem,2011,1,0,House,3,1,1099253,High
1,1,999,Queens,1991,1,0,Condo,3,0,480118,Low
5,1,1194,Queens,1981,0,0,Condo,2,1,689605,Low
4,2,2056,Staten Island,1991,0,0,House,1,0,731823,Low
6,4,2195,Staten Island,2005,1,0,House,3,0,1019576,High
5,3,3778,Harlem,2000,1,0,House,1,1,1179897,High
1,2,716,Harlem,2016,1,1,House,1,1,560599,Low
5,1,982,Harlem,2015,1,0,Condo,3,0,688941,Low
3,4,1458,Brooklyn,1997,1,0,House,1,1,770389,Medium
2,4,2729,Staten Island,2003,0,1,Condo,2,1,840525,Medium
3,1,2450,Staten Island,2009,0,1,House,2,1,822066,Medium
2,2,1431,Brooklyn,1996,1,1,Condo,1,1,690475,Low
5,1,1472,Staten Island,1995,1,1,Condo,2,1,717344,Low
4,4,3300,Manhattan,2021,0,1,Condo,1,1,1156812,High
5,4,3381,Manhattan,1996,1,1,House,2,0,1257550,High
1,2,2717,Brooklyn,1991,1,0,Apartment,1,1,787807,Medium
5,3,986,Harlem,2006,1,0,Apartment,2,1,734991,Low
2,1,2606,Brooklyn,1983,1,1,House,2,0,863997,Medium
3,3,3171,Manhattan,2014,0,1,Apartment,3,0,1028508,High
4,4,896,Queens,1980,0,1,Apartment,1,0,637624,Low
5,3,3264,Staten Island,1991,0,0,House,2,1,1024473,High
5,1,1318,Bronx,2008,1,1,Apartment,3,0,733541,Low
3,1,3736,Bronx,1987,1,1,House,3,1,1043798,High
4,4,2198,Brooklyn,1987,1,1,Apartment,1,1,943714,High
6,2,2825,Bronx,1991,1,0,Condo,2,1,1017686,High
5,2,2566,Queens,2015,0,0,Condo,2,1,898399,Medium
5,4,3679,Bronx,2013,1,1,Condo,2,1,1199824,High
6,1,1782,Manhattan,2015,0,0,Condo,2,0,932769,Medium
2,2,610,Brooklyn,1983,1,1,Condo,3,0,543828,Low
2,3,1384,Harlem,1990,0,1,Condo,3,0,691000,Low
1,4,1010,Bronx,1982,1,1,House,3,1,602022,Low
3,3,3539,Staten Island,1989,0,0,House,1,1,951271,High
4,1,3254,Brooklyn,1991,0,1,Apartment,1,1,1019323,High
5,2,2802,Queens,1988,1,0,Condo,3,0,974825,High
5,1,1829,Manhattan,2000,1,1,Condo,2,1,945398,High
1,3,3786,Bronx,2013,1,0,Apartment,2,1,905494,Medium
5,1,1198,Manhattan,2001,0,0,House,3,0,783453,Medium
3,1,1423,Queens,1997,1,1,Condo,2,1,694153,Low
1,4,2997,Harlem,1985,0,1,House,2,1,923768,Medium
3,4,1721,Bronx,2004,0,0,House,1,0,719058,Low
1,1,3590,Harlem,1994,0,0,House,3,0,845902,Medium
5,4,618,Harlem,1980,1,0,House,1,1,752175,Low
1,1,912,Brooklyn,2019,1,1,Condo,1,1,528789,Low
2,3,3574,Harlem,1997,1,1,House,2,1,1059980,High
4,4,3175,Brooklyn,2010,1,0,Condo,3,1,1111854,High
5,1,3204,Harlem,1999,0,1,Apartment,3,0,1024165,High
6,4,3092,Staten Island,2004,1,0,Apartment,2,0,1027946,High
4,1,2545,Queens,2012,0,0,Apartment,3,1,817043,Medium
5,4,830,Bronx,1989,1,1,House,2,1,758160,Low
4,2,3272,Manhattan,2008,1,1,Apartment,1,1,1097434,High
2,1,3658,Manhattan,1998,0,1,House,3,0,1022676,High
4,2,3536,Bronx,2007,1,0,Condo,1,0,978725,High
1,1,3006,Queens,2006,0,1,Apartment,1,0,736112,Low
4,2,643,Queens,1998,0,0,House,3,0,588115,Low
5,1,3524,Harlem,2022,1,0,Condo,2,0,1070767,High
6,4,3782,Manhattan,2010,1,1,House,1,0,1326386,High
6,2,2870,Bronx,2014,0,1,House,3,1,1088010,High
3,4,3549,Harlem,1993,1,1,Condo,3,0,1079495,High
4,1,1888,Bronx,1985,1,0,Condo,2,1,719236,Low
6,4,2918,Manhattan,1988,0,1,Apartment,1,0,1173974,High
4,1,2859,Bronx,2020,0,0,House,2,0,856926,Medium
6,4,2119,Bronx,2006,0,0,Apartment,3,0,914469,Medium
4,2,3985,Harlem,1996,1,0,House,3,0,1146725,High
5,1,2010,Brooklyn,2015,1,1,House,2,0,885725,Medium
4,4,2894,Brooklyn,1983,1,1,Apartment,1,0,1036623,High
5,1,3595,Staten Island,2003,0,1,Apartment,2,1,1018837,High
5,1,1420,Harlem,1995,1,0,House,1,0,724634,Low
3,1,2719,Staten Island,1996,1,0,Condo,1,1,792268,Medium
6,3,3967,Queens,1982,0,0,House,3,0,1203783,High
1,1,3884,Brooklyn,2018,1,1,Apartment,3,0,999010,High
5,4,2942,Brooklyn,2016,1,1,House,2,0,1153654,High
6,3,770,Brooklyn,1982,0,0,House,1,1,781614,Medium
2,4,845,Brooklyn,2020,1,0,Condo,2,1,600637,Low
4,3,1764,Queens,2014,0,0,Condo,1,1,764636,Low
2,1,2239,Manhattan,1982,1,0,Condo,2,0,761097,Low
4,2,1216,Queens,1995,1,0,Apartment,2,0,659445,Low
3,2,839,Manhattan,1999,0,0,Condo,2,1,665572,Low
5,1,2556,Staten Island,1985,1,1,House,3,1,950788,High
1,3,2958,Brooklyn,2012,1,0,Condo,2,1,902994,Medium
5,4,2039,Harlem,2022,0,1,Apartment,2,1,922698,Medium
4,2,997,Harlem,2006,1,0,Apartment,1,0,613168,Low
1,1,2456,Manhattan,2009,0,0,Apartment,3,1,786650,Medium
5,1,1522,Queens,2014,0,1,Apartment,1,0,715706,Low
1,3,1391,Manhattan,1997,1,1,Condo,2,1,739351,Low
4,2,2506,Bronx,2009,1,1,House,2,1,965548,High
3,1,2504,Staten Island,2022,1,1,House,2,1,803075,Medium
3,2,2669,Staten Island,2005,0,0,House,3,0,780041,Medium
5,4,3749,Brooklyn,1994,0,0,House,1,0,1187119,High
2,1,1412,Brooklyn,2011,0,0,Apartment,3,1,653918,Low
4,1,1503,Queens,2014,0,0,House,2,1,664599,Low
5,4,2330,Manhattan,1991,1,1,Apartment,1,1,1051901,High
5,1,1431,Bronx,2000,1,0,House,2,1,786713,Medium
3,3,1994,Staten Island,1991,0,1,House,2,0,772750,Medium
1,4,2566,Manhattan,1980,0,0,House,3,1,924484,Medium
4,3,1644,Bronx,1990,0,0,House,2,1,736532,Low
1,4,3154,Harlem,2004,1,1,House,2,0,905488,Medium
6,4,2807,Manhattan,1988,1,0,Apartment,2,0,1122498,High
6,3,1343,Brooklyn,2018,1,0,Condo,2,0,864407,Medium
4,4,1412,Harlem,2022,0,1,Condo,1,1,780736,Medium
2,2,2179,Harlem,2006,0,0,Apartment,2,0,698043,Low
6,3,3968,Staten Island,2008,0,0,House,3,0,1184452,High
3,4,1975,Bronx,2006,1,0,Apartment,3,1,775647,Medium
2,3,2827,Brooklyn,2007,1,1,Apartment,1,1,891149,Medium
5,4,2250,Harlem,2018,0,1,Condo,2,0,953035,High
6,4,2860,Queens,1997,0,0,Apartment,3,1,1051330,High
3,2,1129,Queens,1994,1,0,House,3,1,605583,Low
5,2,2018,Brooklyn,1995,0,0,Apartment,3,1,878566,Medium
2,2,2674,Bronx,2002,1,0,Condo,2,1,759636,Low
4,4,1538,Bronx,2009,0,1,House,1,0,809149,Medium
5,2,3517,Staten Island,2015,0,1,Condo,1,1,1064959,High
1,3,3085,Brooklyn,2014,0,1,House,1,1,883506,Medium
4,4,884,Queens,2007,1,0,House,3,1,733922,Low
4,3,3308,Brooklyn,1982,1,1,Condo,1,0,1073255,High
2,2,2420,Manhattan,1995,0,1,Condo,3,0,895284,Medium
2,4,1248,Bronx,1994,0,0,Apartment,1,0,557704,Low
3,3,788,Harlem,1998,1,1,Apartment,3,1,677025,Low
3,1,2325,Manhattan,1989,1,0,House,2,0,836985,Medium
1,3,1822,Queens,1983,0,0,House,3,1,671245,Low
4,4,1725,Bronx,2001,1,0,House,1,0,806676,Medium
1,1,1078,Queens,1997,0,1,House,3,1,529414,Low
1,2,3250,Queens,2001,0,1,Apartment,2,0,835570,Medium
2,2,2643,Queens,2021,1,0,Apartment,1,0,750045,Low
1,3,3662,Staten Island,1995,1,1,Condo,2,0,909800,Medium
1,2,2625,Queens,1982,1,1,Apartment,1,0,754688,Low
5,3,3895,Queens,2014,0,0,House,2,1,1153925,High
3,3,1116,Manhattan,2020,1,1,Apartment,1,0,760780,Low
3,3,2488,Manhattan,2018,0,1,House,2,1,987222,High
4,3,2150,Manhattan,1995,1,0,Condo,1,1,959391,High
3,4,2140,Bronx,2000,1,0,Condo,3,1,804121,Medium
6,4,3563,Staten Island,2000,0,1,Apartment,2,0,1155945,High
4,1,2877,Bronx,1980,0,0,Apartment,1,1,806468,Medium
5,1,3516,Staten Island,2009,0,0,Condo,1,1,984104,High
3,2,1737,Staten Island,2013,0,0,House,3,1,688997,Low
5,4,2139,Brooklyn,2018,0,1,Apartment,2,0,943686,High
3,1,3855,Harlem,2002,0,0,Condo,1,0,956780,High
3,4,2348,Brooklyn,2013,1,0,House,1,1,913168,Medium
5,4,3406,Brooklyn,2009,1,1,Apartment,3,1,1241366,High
1,2,633,Staten Island,2012,0,1,Apartment,3,0,421942,Low
1,2,895,Staten Island,1995,0,1,House,2,0,454184,Low
1,3,3100,Bronx,2020,1,1,Condo,2,1,892953,Medium
6,4,2029,Staten Island,2009,1,0,House,3,0,946812,High
1,3,1750,Queens,1982,0,1,House,2,0,645498,Low
3,3,2789,Queens,1981,0,0,Apartment,3,0,875164,Medium
2,3,2587,Staten Island,2005,1,0,Apartment,3,0,748920,Low
5,4,1247,Queens,1997,0,1,Condo,1,1,812935,Medium
2,4,2775,Staten Island,1981,1,1,House,2,0,831058,Medium
6,3,3482,Brooklyn,2019,0,1,Apartment,1,0,1168209,High
2,4,2309,Staten Island,1982,0,0,Condo,3,0,754098,Low
4,3,3572,Brooklyn,1996,1,0,House,3,1,1168594,High
1,1,3377,Manhattan,2003,0,1,Apartment,2,1,940987,High
6,4,2147,Queens,1981,1,0,Condo,2,0,972301,High
3,2,1062,Manhattan,1985,1,0,Apartment,3,0,656180,Low
1,2,3915,Queens,2019,0,1,Condo,3,1,963724,High
1,3,3211,Harlem,2005,0,1,Condo,2,1,890490,Medium
2,1,1809,Harlem,1985,1,1,House,3,0,714623,Low
4,4,3904,Harlem,1991,1,1,Apartment,2,0,1179190,High
1,3,1113,Manhattan,2000,1,0,Condo,1,0,639107,Low
5,1,600,Harlem,1995,1,1,House,1,0,652525,Low
5,1,1862,Staten Island,1985,0,1,Apartment,3,1,788236,Medium
1,4,1678,Harlem,2013,0,0,House,3,0,695095,Low
2,2,2071,Manhattan,1982,1,1,House,2,0,850599,Medium
2,2,937,Queens,2020,1,0,Apartment,2,1,488033,Low
3,1,3555,Bronx,1998,1,0,Condo,1,0,916649,Medium
6,2,3465,Queens,2008,1,0,House,3,0,1138875,High
6,1,3948,Bronx,2011,1,0,Apartment,1,0,1065370,High
6,1,3681,Staten Island,1989,1,1,Apartment,2,1,1132162,High
4,1,1727,Queens,2006,1,0,Apartment,3,1,749225,Low
2,2,2992,Manhattan,2008,1,1,Condo,2,1,994439,High
3,3,1576,Staten Island,1992,0,0,Apartment,1,1,636240,Low
5,2,1482,Queens,1999,0,0,Condo,3,0,777404,Medium
6,3,2845,Staten Island,2007,1,1,Condo,2,0,1052428,High
5,2,1637,Bronx,2006,1,0,Apartment,2,1,822822,Medium
5,4,2303,Staten Island,1992,0,1,Apartment,1,0,899866,Medium
1,4,1471,Manhattan,2004,1,0,House,1,1,738328,Low
4,2,3189,Queens,2008,1,0,Condo,3,1,1011892,High
3,4,1056,Bronx,1994,1,0,House,1,1,665925,Low
4,4,2149,Staten Island,2009,1,0,Condo,2,1,865722,Medium
1,4,3397,Brooklyn,2017,0,1,Apartment,3,0,958484,High
3,4,965,Bronx,2011,1,1,House,2,0,637201,Low
3,3,3048,Bronx,1986,0,0,House,3,1,948210,High
2,1,3221,Manhattan,2014,0,1,Apartment,2,0,937411,Medium
4,3,3129,Manhattan,2012,0,1,Apartment,1,1,1100429,High
4,1,2757,Staten Island,1991,0,0,House,1,1,813425,Medium
2,1,3666,Brooklyn,2002,0,1,Apartment,3,1,1001302,High
5,2,3053,Bronx,1984,0,0,Apartment,2,1,937169,Medium
1,2,2956,Staten Island,2022,0,1,Condo,1,1,755911,Low
4,2,759,Harlem,2010,1,0,Apartment,1,0,590814,Low
2,2,1443,Brooklyn,1995,0,1,Condo,1,0,634080,Low
3,2,2702,Staten Island,2012,0,0,Condo,3,0,781747,Medium
6,3,3408,Bronx,1980,0,1,Apartment,1,0,1058014,High
2,3,2599,Staten Island,2001,1,1,Apartment,2,0,813646,Medium
6,4,2903,Manhattan,2007,1,1,House,3,1,1266013,High
5,3,3181,Manhattan,1984,1,1,Condo,3,1,1253991,High
1,3,3069,Queens,1983,1,0,Condo,3,1,874266,Medium
6,2,3593,Brooklyn,1980,0,1,Apartment,3,0,1189279,High
5,4,2238,Harlem,1994,0,0,Apartment,3,1,921810,Medium
6,3,3609,Bronx,2016,1,1,House,3,0,1224119,High
3,3,3460,Brooklyn,2018,1,1,Apartment,1,1,1104646,High
3,4,3534,Manhattan,2017,1,1,Apartment,3,1,1184362,High
3,1,2911,Harlem,2003,1,1,House,1,1,920384,Medium
3,2,3395,Bronx,2002,1,0,Condo,2,1,984065,High
2,3,3480,Queens,1986,0,0,Apartment,1,0,919101,Medium
3,3,832,Manhattan,2010,1,1,Apartment,3,0,715882,Low
3,4,3327,Manhattan,1986,0,1,Condo,2,1,1141190,High
2,3,832,Harlem,1992,0,0,Condo,3,0,584028,Low
3,2,3716,Brooklyn,1983,0,1,House,3,0,1093360,High
5,3,1157,Staten Island,1997,1,1,Condo,3,1,782524,Medium
5,1,3560,Brooklyn,2019,1,1,Apartment,1,0,1100555,High
4,2,3328,Manhattan,1998,0,0,Condo,2,1,1071389,High
5,1,2549,Brooklyn,1995,1,0,House,2,0,923829,Medium
1,4,2059,Staten Island,1997,1,0,Apartment,2,1,666431,Low
1,2,934,Queens,1995,1,1,House,1,1,557165,Low
1,3,3051,Bronx,2010,1,0,House,1,0,811617,Medium
2,2,3835,Manhattan,2004,1,1,House,1,1,1123453,High
5,2,855,Brooklyn,1981,1,0,House,1,1,756309,Low
1,2,1689,Manhattan,2007,0,0,House,2,1,708167,Low
4,1,3667,Bronx,1995,1,1,Condo,1,0,1041054,High
2,4,3588,Brooklyn,2015,1,1,House,3,0,1084630,High
4,2,1371,Queens,2019,0,0,House,2,0,721574,Low
5,3,1545,Bronx,2014,0,0,House,1,1,785849,Medium
3,2,1711,Staten Island,2003,0,0,Apartment,1,1,632442,Low
4,2,3911,Staten Island,2014,1,0,House,3,1,1071756,High
3,4,910,Manhattan,2009,1,1,Apartment,3,1,804345,Medium
2,3,2194,Staten Island,2016,1,1,Condo,3,1,776064,Medium
4,3,3329,Brooklyn,1990,1,0,House,3,0,1055697,High
4,1,1881,Staten Island,2013,0,0,House,2,1,729305,Low
6,3,2181,Queens,2017,1,1,House,3,0,1024645,High
2,3,2776,Harlem,2018,0,0,Condo,3,0,865054,Medium
2,3,3428,Brooklyn,2003,1,0,Apartment,1,0,958030,High
1,2,2973,Harlem,2008,0,1,House,3,0,870539,Medium
5,1,1389,Manhattan,1983,1,0,Condo,1,0,840546,Medium
4,3,2664,Manhattan,2020,1,0,Condo,3,1,1042590,High
4,3,3346,Staten Island,2009,1,1,House,2,1,1072867,High
2,3,3656,Staten Island,1993,1,1,Apartment,1,0,949224,High
2,2,941,Manhattan,2003,1,1,Apartment,1,1,632024,Low
5,2,1602,Brooklyn,2017,1,1,Condo,1,0,817920,Medium
2,1,1437,Bronx,2013,0,1,Condo,1,1,568345,Low
3,4,1227,Manhattan,2015,0,1,Apartment,1,1,784284,Medium
3,1,3418,Queens,1994,0,1,Apartment,3,0,917838,Medium
6,2,3525,Brooklyn,2014,0,0,Condo,3,0,1163550,High
3,3,1872,Bronx,2008,1,1,Apartment,2,0,713481,Low
3,3,1309,Bronx,2015,0,1,House,3,0,669757,Low
5,1,3496,Brooklyn,1983,1,1,Apartment,2,1,1132744,High
4,3,1338,Manhattan,1994,1,1,Apartment,2,1,859303,Medium
3,2,2824,Bronx,1990,0,1,Apartment,1,1,824044,Medium
6,1,2378,Queens,1994,1,1,House,2,1,1000962,High
2,4,1545,Harlem,2000,0,0,House,2,0,707872,Low
3,2,3004,Brooklyn,2014,0,1,House,2,0,977569,High
6,2,1094,Staten Island,2002,1,0,Condo,2,0,736894,Low
5,3,634,Harlem,1989,0,1,House,2,1,717844,Low
2,2,2030,Manhattan,1983,0,0,Apartment,1,1,734549,Low
6,2,2591,Brooklyn,2004,1,0,Apartment,2,0,1008496,High
3,4,1417,Queens,1981,0,0,Condo,1,1,709708,Low
4,3,609,Harlem,2017,1,1,Condo,3,1,678171,Low
2,2,1585,Harlem,1998,1,0,Apartment,2,0,623710,Low
2,3,2337,Bronx,2003,0,0,Apartment,3,1,726297,Low
